event_id,source,year,month,day,region,district,municipality,cause,deaths,missing,injured,people_affected,houses_destroyed,houses_affected,evacuated,roads_damaged_km,transport_affected,latitude,longitude,district_area_sq_km,elevation_m,terrain_relief_m,households_2011,population_2011,population_density_2011,rainfall_1d_mm,rainfall_3d_mm,rainfall_7d_mm,rainfall_30d_mm,rainy_days_7d,rainfall_7d_anomaly,basin_id,sub_basin_area_sq_km,upstream_area_sq_km,distance_to_outlet_km,basin_order,nearest_river_distance_km,river_average_discharge_cms,river_upstream_area_sq_km,river_strahler_order,local_elevation_m,local_relief_m,basin_rainfall_1d_mean_mm,basin_rainfall_1d_max_mm,basin_rainfall_3d_mean_mm,basin_rainfall_3d_max_mm,basin_rainfall_7d_mean_mm,basin_rainfall_7d_max_mm,basin_rainfall_3d_spread_mm,casualty_label_known,housing_label_known,transport_label_known,severe_label_known
episode-5dcbf05650d972344f44,UNDRR DesInventar Nepal,1971,5,24,Western Region,Myagdi,RATNE_CHAUR,OTHER,0,0,0,0,0,0,0,0.0,False,28.552984,83.461954,2293.97,3330.0,3381.0,27762.0,113641.0,49.53900879261717,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,1.0723,0.258,5.7,1.0,3330.0,775.0,,,,,,,,True,True,True,True
episode-de7dc3cd705b258a79e6,UNDRR DesInventar Nepal,1971,6,14,Central Region,Makwanpur,BHIMPHEDI,OTHER,0,0,0,0,0,0,0,0.0,True,27.4694,85.082315,2459.34,985.0,1116.0,86127.0,420477.0,170.97148015321181,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,1.2618,0.237,6.5,1.0,985.0,636.0,,,,,,,,True,True,True,True
episode-8f1ec392dd070885f748,UNDRR DesInventar Nepal,1971,6,16,Central Region,Chitawan,JAGATPUR,OTHER,0,0,0,0,20,0,0,0.0,False,27.584716,84.436628,2247.91,198.0,192.0,132462.0,579984.0,258.0103295950461,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,0.5378,0.627,12.7,1.0,198.0,8.0,,,,,,,,True,True,True,True
episode-e59c4fa65d90528bb79c,UNDRR DesInventar Nepal,1971,6,16,Central Region,Chitawan,KHAIRAHANI,OTHER,0,0,0,0,0,0,0,0.0,True,27.584716,84.436628,2247.91,198.0,192.0,132462.0,579984.0,258.0103295950461,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,0.5378,0.627,12.7,1.0,198.0,8.0,,,,,,,,True,True,True,True
episode-1bdedd2f0820401a39dd,UNDRR DesInventar Nepal,1971,6,17,Central Region,Bhaktapur,SUDAL,OTHER,0,0,0,0,0,3,0,0.0,False,27.677381,85.442986,123.13,1342.0,547.0,68636.0,304651.0,2474.222366604402,,,,,,,4060901970,9894.8,9894.8,637.4,4.0,0.4875,0.968,24.5,2.0,1342.0,29.0,,,,,,,,True,True,True,True
episode-b352f17f4bdd3ff8d695,UNDRR DesInventar Nepal,1971,6,17,Eastern Region,Sunsari,Duhabi,OTHER,0,0,0,675,0,0,0,0.0,False,26.650283,87.172487,1197.25,93.0,22.0,162407.0,763487.0,637.7005637920233,,,,,,,4060911800,8677.3,88185.0,521.8,3.0,0.7224,0.355,12.9,1.0,93.0,4.0,,,,,,,,True,True,True,True
episode-fa66cd507e90754d6dca,UNDRR DesInventar Nepal,1971,6,18,Central Region,Kavre,DEBITAR,OTHER,0,0,0,0,0,0,0,0.0,False,27.535823,85.621971,1397.95,1444.0,1209.0,80720.0,381937.0,273.21220358381913,,,,,,,4060863940,18194.2,18195.0,814.5,4.0,1.2382,0.2,5.3,1.0,1444.0,259.0,,,,,,,,True,True,True,True
episode-8b793912324158570fa2,UNDRR DesInventar Nepal,1971,6,18,Central Region,Lalitpur,Chandanpur,OTHER,4,0,1,0,1,0,0,0.0,False,27.538177,85.344818,397.01,1963.0,1139.0,109797.0,468132.0,1179.1441021636736,,,,,,,4060901970,9894.8,9894.8,637.4,4.0,1.049,1.404,39.4,2.0,1963.0,509.0,,,,,,,,True,True,True,True
episode-f51acfcaf2357ccff368,UNDRR DesInventar Nepal,1971,6,22,Central Region,Sarlahi,JABDI,OTHER,0,0,0,0,10,0,0,0.0,False,26.985855,85.567449,1269.22,105.0,42.0,132844.0,769729.0,606.4582972219158,,,,,,,4060901010,6457.1,6457.2,641.4,4.0,1.9799,5.661,225.6,3.0,105.0,8.0,,,,,,,,True,True,True,True
episode-9cf26adc1df37e14c339,UNDRR DesInventar Nepal,1971,6,22,Central Region,Sindhuli,Kakurthakur,OTHER,0,0,0,0,0,0,0,0.0,False,27.201127,85.946532,2491.64,540.0,787.0,57581.0,296192.0,118.87431571174007,,,,,,,4060900840,14880.1,63141.5,641.4,3.0,1.6156,0.997,32.1,2.0,540.0,294.0,,,,,,,,True,True,True,True
episode-569b00d9fa3e01724678,UNDRR DesInventar Nepal,1971,6,25,Far Western Region,Doti,UNKNOWN,OTHER,5,0,0,0,0,0,0,0.0,False,29.169577,80.896228,2058.61,1772.0,1625.0,41440.0,211746.0,102.85872506205644,,,,,,,4060799160,7395.8,7395.8,1612.2,4.0,0.792,0.663,16.1,1.0,1772.0,632.0,,,,,,,,True,True,True,True
episode-3352174001ba636e1b49,UNDRR DesInventar Nepal,1971,7,2,Central Region,Rautahat,BAIRIYA,OTHER,0,0,0,0,0,0,0,0.0,False,27.001666,85.304584,1040.19,93.0,34.0,106668.0,686722.0,660.189003931974,,,,,,,4060901970,9894.8,9894.8,637.4,4.0,0.5331,1.028,38.0,1.0,93.0,4.0,,,,,,,,True,True,True,True
episode-a7a39c4ab9aa484c51a1,UNDRR DesInventar Nepal,1971,7,3,Central Region,Sindhuli,Bhimsthan,OTHER,22,0,0,0,0,0,0,0.0,False,27.201127,85.946532,2491.64,540.0,787.0,57581.0,296192.0,118.87431571174007,,,,,,,4060900840,14880.1,63141.5,641.4,3.0,1.6156,0.997,32.1,2.0,540.0,294.0,,,,,,,,True,True,True,True
episode-59790ef1613f342cfa61,UNDRR DesInventar Nepal,1971,7,18,Eastern Region,Dhankuta,PAREWADIN,OTHER,3,0,0,0,0,0,0,0.0,False,26.990473,87.333427,902.79,1313.0,840.0,37637.0,163412.0,181.00776481795324,,,,,,,4060900840,14880.1,63141.5,641.4,3.0,1.8695,0.496,15.5,1.0,1313.0,389.0,,,,,,,,True,True,True,True
episode-cc514b6109abe06f1a37,UNDRR DesInventar Nepal,1971,7,31,Eastern Region,Jhapa,SANISCHARE,OTHER,0,0,0,0,0,0,0,0.0,False,26.584175,87.915806,1610.21,99.0,46.0,184552.0,812650.0,504.6857242223064,,,,,,,4060921230,13486.5,13486.6,433.3,3.0,1.168,12.943,293.3,3.0,99.0,6.0,,,,,,,,True,True,True,True
episode-6ea8e766cef4160fc04a,UNDRR DesInventar Nepal,1971,7,31,Eastern Region,Morang,Biratnagar Municipality,OTHER,0,0,0,135,0,0,0,0.0,False,26.61711,87.472729,1830.38,114.0,118.0,213997.0,965370.0,527.415072280073,,,,,,,4060921230,13486.5,13486.6,433.3,3.0,1.1428,0.227,6.9,1.0,114.0,13.0,,,,,,,,True,True,True,True
episode-9a1fb7d764b0161be268,UNDRR DesInventar Nepal,1971,8,12,Eastern Region,Morang,Urlabari,OTHER,0,0,0,0,0,14,0,0.0,False,26.61711,87.472729,1830.38,114.0,118.0,213997.0,965370.0,527.415072280073,,,,,,,4060921230,13486.5,13486.6,433.3,3.0,1.1428,0.227,6.9,1.0,114.0,13.0,,,,,,,,True,True,True,True
episode-e0e59e62bb6686479467,UNDRR DesInventar Nepal,1971,8,13,Central Region,Sindhupalchoke,Chautara,OTHER,0,0,0,0,0,2,0,0.0,True,27.91462,85.741847,2498.42,2114.0,1717.0,66688.0,287798.0,115.19200134484994,,,,,,,4060863940,18194.2,18195.0,814.5,4.0,0.4434,0.409,9.5,1.0,2114.0,773.0,,,,,,,,True,True,True,True
episode-117e1492e8217eee85e2,UNDRR DesInventar Nepal,1972,6,19,Western Region,Lamjung,UNKNOWN,OTHER,0,0,0,0,0,0,0,0.0,False,28.288949,84.432311,1669.36,2308.0,1718.0,42079.0,167724.0,100.47203718790435,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,1.7007,1.368,20.4,1.0,2308.0,564.0,,,,,,,,True,True,True,True
episode-a2a7d72a13932b7b14ce,UNDRR DesInventar Nepal,1972,6,27,Western Region,Tanahu,UNKNOWN,OTHER,2,0,0,0,0,0,0,0.0,False,27.955148,84.253279,1578.43,651.0,199.0,78309.0,323288.0,204.81617810102443,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,0.3392,100.364,1517.9,4.0,651.0,323.0,,,,,,,,True,True,True,True
episode-263e18a628979694b9ea,UNDRR DesInventar Nepal,1972,7,5,Far Western Region,Bajhang,UNKNOWN,OTHER,0,0,0,0,0,0,0,0.0,True,29.708172,81.180534,3470.88,3863.0,2513.0,33786.0,195159.0,56.227527312958095,,,,,,,4060799160,7395.8,7395.8,1612.2,4.0,0.7258,0.174,3.7,1.0,3863.0,587.0,,,,,,,,True,True,True,True
episode-89e3a00cc4728d43cc97,UNDRR DesInventar Nepal,1972,7,28,Central Region,Kathmandu,KIRTIPUR MUNICIPALITY,HEAVY RAINS,0,0,0,0,3,0,0,0.0,False,27.727985,85.349652,415.64,1309.0,971.0,436344.0,1744240.0,4196.516215956116,,,,,,,4060901970,9894.8,9894.8,637.4,4.0,0.2392,1.367,34.8,2.0,1309.0,34.0,,,,,,,,True,True,True,True
episode-f93ad96fd0666000c0dd,UNDRR DesInventar Nepal,1972,7,30,Central Region,Bhaktapur,BALKOT,OTHER,0,0,0,0,0,0,0,0.0,False,27.677381,85.442986,123.13,1342.0,547.0,68636.0,304651.0,2474.222366604402,,,,,,,4060901970,9894.8,9894.8,637.4,4.0,0.4875,0.968,24.5,2.0,1342.0,29.0,,,,,,,,True,True,True,True
episode-c4e74f908c5d9149401d,UNDRR DesInventar Nepal,1972,7,30,Central Region,Bhaktapur,SIPADOL,OTHER,0,0,0,0,0,0,0,0.0,True,27.677381,85.442986,123.13,1342.0,547.0,68636.0,304651.0,2474.222366604402,,,,,,,4060901970,9894.8,9894.8,637.4,4.0,0.4875,0.968,24.5,2.0,1342.0,29.0,,,,,,,,True,True,True,True
episode-daecaa73e5b12bbc5880,UNDRR DesInventar Nepal,1972,7,30,Central Region,Dhading,KHATTE,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,27.95037,84.960068,1892.45,754.0,556.0,73851.0,336067.0,177.58302729266293,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,0.1891,2.417,48.5,2.0,754.0,449.0,,,,,,,,True,True,True,True
episode-62bf7deccdbfa0b9e9b1,UNDRR DesInventar Nepal,1972,7,30,Central Region,Dhading,NAUBISE,OTHER,2,0,0,0,0,0,0,0.0,False,27.95037,84.960068,1892.45,754.0,556.0,73851.0,336067.0,177.58302729266293,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,0.1891,2.417,48.5,2.0,754.0,449.0,,,,,,,,True,True,True,True
episode-d6d9389f591183091b5b,UNDRR DesInventar Nepal,1972,7,30,Central Region,Dhading,SALANG,OTHER,0,0,0,0,0,0,0,0.0,True,27.95037,84.960068,1892.45,754.0,556.0,73851.0,336067.0,177.58302729266293,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,0.1891,2.417,48.5,2.0,754.0,449.0,,,,,,,,True,True,True,True
episode-a0219bfffa35280a27db,UNDRR DesInventar Nepal,1972,7,30,Central Region,Dhading,UNKNOWN,OTHER,1,0,0,0,0,0,0,0.0,False,27.95037,84.960068,1892.45,754.0,556.0,73851.0,336067.0,177.58302729266293,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,0.1891,2.417,48.5,2.0,754.0,449.0,,,,,,,,True,True,True,True
episode-12ed9c3d3b8f7d8959bd,UNDRR DesInventar Nepal,1972,7,30,Central Region,Kathmandu,BISHUNU BUDHANILKANTHA,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,27.727985,85.349652,415.64,1309.0,971.0,436344.0,1744240.0,4196.516215956116,,,,,,,4060901970,9894.8,9894.8,637.4,4.0,0.2392,1.367,34.8,2.0,1309.0,34.0,,,,,,,,True,True,True,True
episode-ac3d0f4b4fb5af5f0f24,UNDRR DesInventar Nepal,1972,7,30,Central Region,Kathmandu,KATHMANDU METROPOLITAN CITY,HEAVY RAINS,0,0,0,0,0,0,0,0.0,True,27.727985,85.349652,415.64,1309.0,971.0,436344.0,1744240.0,4196.516215956116,,,,,,,4060901970,9894.8,9894.8,637.4,4.0,0.2392,1.367,34.8,2.0,1309.0,34.0,,,,,,,,True,True,True,True
episode-a47da1fa0cad541a3ef4,UNDRR DesInventar Nepal,1972,7,30,Central Region,Kathmandu,UNKNOWN,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,27.727985,85.349652,415.64,1309.0,971.0,436344.0,1744240.0,4196.516215956116,,,,,,,4060901970,9894.8,9894.8,637.4,4.0,0.2392,1.367,34.8,2.0,1309.0,34.0,,,,,,,,True,True,True,True
episode-420658e6d9eb07cc7c1d,UNDRR DesInventar Nepal,1972,7,30,Central Region,Nuwakot,UNKNOWN,OTHER,0,0,0,0,0,0,0,0.0,True,27.914847,85.237692,1197.91,916.0,998.0,59215.0,277471.0,231.62925428454557,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,0.9506,14.544,354.9,3.0,916.0,356.0,,,,,,,,True,True,True,True
episode-3d513ecd618943af5c3c,UNDRR DesInventar Nepal,1972,7,30,Western Region,Tanahu,CHHANG,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,27.955148,84.253279,1578.43,651.0,199.0,78309.0,323288.0,204.81617810102443,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,0.3392,100.364,1517.9,4.0,651.0,323.0,,,,,,,,True,True,True,True
episode-5b8caf6dc84eb1a02a09,UNDRR DesInventar Nepal,1972,8,1,Central Region,Rautahat,BASANTAPATTI,HEAVY RAINS,0,0,0,250,0,0,250,0.0,False,27.001666,85.304584,1040.19,93.0,34.0,106668.0,686722.0,660.189003931974,,,,,,,4060901970,9894.8,9894.8,637.4,4.0,0.5331,1.028,38.0,1.0,93.0,4.0,,,,,,,,True,True,True,True
episode-cafce7ca748eff51d4aa,UNDRR DesInventar Nepal,1972,8,1,Eastern Region,Sunsari,Duhabi,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,26.650283,87.172487,1197.25,93.0,22.0,162407.0,763487.0,637.7005637920233,,,,,,,4060911800,8677.3,88185.0,521.8,3.0,0.7224,0.355,12.9,1.0,93.0,4.0,,,,,,,,True,True,True,True
episode-066022b8afba91da7157,UNDRR DesInventar Nepal,1972,8,13,Western Region,Kaski,DHAMPUS,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,28.354762,83.999473,2094.06,1637.0,1118.0,125673.0,492098.0,234.99708699846232,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,0.2965,2.68,41.2,2.0,1637.0,458.0,,,,,,,,True,True,True,True
episode-295d95300c1354fd512f,UNDRR DesInventar Nepal,1972,8,13,Western Region,Kaski,DHITAL,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,28.354762,83.999473,2094.06,1637.0,1118.0,125673.0,492098.0,234.99708699846232,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,0.2965,2.68,41.2,2.0,1637.0,458.0,,,,,,,,True,True,True,True
episode-71f3e98c593bd6c78299,UNDRR DesInventar Nepal,1972,8,13,Western Region,Kaski,REEVAN,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,28.354762,83.999473,2094.06,1637.0,1118.0,125673.0,492098.0,234.99708699846232,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,0.2965,2.68,41.2,2.0,1637.0,458.0,,,,,,,,True,True,True,True
episode-71a8c5164ce1cfe51acc,UNDRR DesInventar Nepal,1972,8,13,Western Region,Kaski,UNKNOWN,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,28.354762,83.999473,2094.06,1637.0,1118.0,125673.0,492098.0,234.99708699846232,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,0.2965,2.68,41.2,2.0,1637.0,458.0,,,,,,,,True,True,True,True
episode-e54ccb301e4a7fbc73b1,UNDRR DesInventar Nepal,1972,8,15,Western Region,Kaski,POKHARA_SMP,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,28.354762,83.999473,2094.06,1637.0,1118.0,125673.0,492098.0,234.99708699846232,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,0.2965,2.68,41.2,2.0,1637.0,458.0,,,,,,,,True,True,True,True
episode-a21110d0fb47e474afbd,UNDRR DesInventar Nepal,1972,9,16,Far Western Region,Kanchanpur,MAHENDRA NAGAR N.P.,HEAVY RAINS,0,0,0,0,2,0,0,0.0,False,28.861736,80.323295,1624.09,208.0,47.0,82152.0,451248.0,277.8466710588699,,,,,,,4060839990,7333.8,52899.9,1389.7,3.0,0.7756,0.488,20.7,1.0,208.0,14.0,,,,,,,,True,True,True,True
episode-905f8e498fb13eec5269,UNDRR DesInventar Nepal,1972,10,7,Western Region,Kaski,UNKNOWN,HEAVY RAINS,0,0,0,0,7,0,0,0.0,False,28.354762,83.999473,2094.06,1637.0,1118.0,125673.0,492098.0,234.99708699846232,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,0.2965,2.68,41.2,2.0,1637.0,458.0,,,,,,,,True,True,True,True
episode-6ef8e4858ee20208c12f,UNDRR DesInventar Nepal,1973,5,20,Eastern Region,Saptari,RAJBIRAJ MUNICIPALITY,HEAVY RAINS,0,0,0,0,0,35,0,0.0,False,26.59784,86.748597,1286.09,103.0,250.0,121098.0,639284.0,497.0756323429931,,,,,,,4060900840,14880.1,63141.5,641.4,3.0,0.3527,1.656,71.2,2.0,103.0,10.0,,,,,,,,True,True,True,True
episode-21f86fdcdf0ab4cbbf5d,UNDRR DesInventar Nepal,1973,5,21,Mid-Western Region,Dang,UNKNOWN,HEAVY RAINS,2,0,0,0,0,0,0,0.0,False,27.963968,82.41231,3014.79,851.0,624.0,116415.0,552583.0,183.2907101323807,,,,,,,4060883570,25313.5,25313.6,1010.3,4.0,2.2432,0.396,16.9,1.0,851.0,174.0,,,,,,,,True,True,True,True
episode-dfd687db5a6b62b12612,UNDRR DesInventar Nepal,1973,6,24,Central Region,Sindhuli,UNKNOWN,HEAVY RAINS,0,0,0,0,0,0,0,0.0,True,27.201127,85.946532,2491.64,540.0,787.0,57581.0,296192.0,118.87431571174007,,,,,,,4060900840,14880.1,63141.5,641.4,3.0,1.6156,0.997,32.1,2.0,540.0,294.0,,,,,,,,True,True,True,True
episode-19d662fcf714f316e38e,UNDRR DesInventar Nepal,1973,6,25,Central Region,Nuwakot,UNKNOWN,HEAVY RAINS,0,0,0,0,0,1,0,0.0,False,27.914847,85.237692,1197.91,916.0,998.0,59215.0,277471.0,231.62925428454557,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,0.9506,14.544,354.9,3.0,916.0,356.0,,,,,,,,True,True,True,True
episode-780312352ffea9325171,UNDRR DesInventar Nepal,1973,6,25,Central Region,Nuwakot,UNKNOWN,RAIN,0,0,0,0,0,0,0,0.0,False,27.914847,85.237692,1197.91,916.0,998.0,59215.0,277471.0,231.62925428454557,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,0.9506,14.544,354.9,3.0,916.0,356.0,,,,,,,,True,True,True,True
episode-2bfcfc85c352609dcceb,UNDRR DesInventar Nepal,1973,6,29,Central Region,Dhanusa,UNKNOWN,HEAVY RAINS,0,0,0,0,0,0,0,0.0,True,26.828625,86.036237,1192.69,103.0,76.0,138249.0,754777.0,632.8358584376493,,,,,,,4060901010,6457.1,6457.2,641.4,4.0,0.4954,1.009,42.9,2.0,103.0,8.0,,,,,,,,True,True,True,True
episode-4d6f54a73fe6239a1afe,UNDRR DesInventar Nepal,1973,7,2,Eastern Region,Morang,Drabesha,HEAVY RAINS,3,0,0,0,0,0,0,0.0,False,26.61711,87.472729,1830.38,114.0,118.0,213997.0,965370.0,527.415072280073,,,,,,,4060921230,13486.5,13486.6,433.3,3.0,1.1428,0.227,6.9,1.0,114.0,13.0,,,,,,,,True,True,True,True
episode-a4057218f6f755051b41,UNDRR DesInventar Nepal,1973,7,7,Central Region,Mahotari,Bardibas,HEAVY RAINS,0,0,0,7200,40,0,0,0.0,False,26.878946,85.822202,1004.92,105.0,73.0,111316.0,627580.0,624.5074234764957,,,,,,,4060901010,6457.1,6457.2,641.4,4.0,0.9077,0.455,20.5,1.0,105.0,11.0,,,,,,,,True,True,True,True
episode-fc1f6b81f3ab8b1f8acb,UNDRR DesInventar Nepal,1973,7,8,Western Region,Lamjung,BHUJUNG,HEAVY RAINS,10,0,0,0,0,0,0,0.0,False,28.288949,84.432311,1669.36,2308.0,1718.0,42079.0,167724.0,100.47203718790435,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,1.7007,1.368,20.4,1.0,2308.0,564.0,,,,,,,,True,True,True,True
episode-b3a99fc325dad1c3c232,UNDRR DesInventar Nepal,1973,7,25,Central Region,Kathmandu,KATHMANDU METROPOLITAN CITY,HEAVY RAINS,0,0,0,0,0,5,0,0.0,False,27.727985,85.349652,415.64,1309.0,971.0,436344.0,1744240.0,4196.516215956116,,,,,,,4060901970,9894.8,9894.8,637.4,4.0,0.2392,1.367,34.8,2.0,1309.0,34.0,,,,,,,,True,True,True,True
episode-6fed58aff3334cd17d12,UNDRR DesInventar Nepal,1973,8,1,Central Region,Rautahat,BISHRAMPUR,HEAVY RAINS,0,0,0,0,15,0,0,0.0,False,27.001666,85.304584,1040.19,93.0,34.0,106668.0,686722.0,660.189003931974,,,,,,,4060901970,9894.8,9894.8,637.4,4.0,0.5331,1.028,38.0,1.0,93.0,4.0,,,,,,,,True,True,True,True
episode-2d5053eb7fe42b0d915c,UNDRR DesInventar Nepal,1973,8,11,Central Region,Mahotari,Jaleswar Municipalit,HEAVY RAINS,0,0,0,0,70,25,0,0.0,False,26.878946,85.822202,1004.92,105.0,73.0,111316.0,627580.0,624.5074234764957,,,,,,,4060901010,6457.1,6457.2,641.4,4.0,0.9077,0.455,20.5,1.0,105.0,11.0,,,,,,,,True,True,True,True
episode-f8e38aeec54eda6e0055,UNDRR DesInventar Nepal,1973,9,19,Central Region,Sarlahi,LAUKATH,HEAVY RAINS,0,0,0,0,100,0,0,0.0,False,26.985855,85.567449,1269.22,105.0,42.0,132844.0,769729.0,606.4582972219158,,,,,,,4060901010,6457.1,6457.2,641.4,4.0,1.9799,5.661,225.6,3.0,105.0,8.0,,,,,,,,True,True,True,True
episode-c95eb68990d52d4cf26d,UNDRR DesInventar Nepal,1973,10,4,Western Region,Rupandehi,MOTIPUR,HEAVY RAINS,3,0,0,0,0,0,0,0.0,False,27.57651,83.391559,1309.82,110.0,23.0,163916.0,880196.0,671.9976790704067,,,,,,,4060883570,25313.5,25313.6,1010.3,4.0,0.2052,0.66,21.5,1.0,110.0,7.0,,,,,,,,True,True,True,True
episode-4e100aedaf51e2f7c900,UNDRR DesInventar Nepal,1973,10,16,Central Region,Chitawan,AYODHYAPUR,HEAVY RAINS,0,0,0,0,25,0,0,0.0,False,27.584716,84.436628,2247.91,198.0,192.0,132462.0,579984.0,258.0103295950461,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,0.5378,0.627,12.7,1.0,198.0,8.0,,,,,,,,True,True,True,True
episode-291f5210a4dfcaadb4ec,UNDRR DesInventar Nepal,1973,10,16,Central Region,Chitawan,UNKNOWN,HEAVY RAINS,4,0,0,0,35,0,0,0.0,False,27.584716,84.436628,2247.91,198.0,192.0,132462.0,579984.0,258.0103295950461,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,0.5378,0.627,12.7,1.0,198.0,8.0,,,,,,,,True,True,True,True
episode-0c26068e678081984434,UNDRR DesInventar Nepal,1973,11,7,Central Region,Nuwakot,BIDUR MUNICIPALITY,OTHER,1,0,0,0,0,0,0,0.0,False,27.914847,85.237692,1197.91,916.0,998.0,59215.0,277471.0,231.62925428454557,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,0.9506,14.544,354.9,3.0,916.0,356.0,,,,,,,,True,True,True,True
episode-be1a43d1524ac97dc490,UNDRR DesInventar Nepal,1974,1,23,Far Western Region,Kanchanpur,MAHENDRA NAGAR N.P.,OTHER,0,0,0,0,0,0,0,0.0,False,28.861736,80.323295,1624.09,208.0,47.0,82152.0,451248.0,277.8466710588699,,,,,,,4060839990,7333.8,52899.9,1389.7,3.0,0.7756,0.488,20.7,1.0,208.0,14.0,,,,,,,,True,True,True,True
episode-6a690dfd82e675fa0fb6,UNDRR DesInventar Nepal,1974,6,9,Central Region,Dhading,DARKHA,OTHER,2,0,1,0,0,0,0,0.0,False,27.95037,84.960068,1892.45,754.0,556.0,73851.0,336067.0,177.58302729266293,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,0.1891,2.417,48.5,2.0,754.0,449.0,,,,,,,,True,True,True,True
episode-0430fc3b1e40406cf897,UNDRR DesInventar Nepal,1974,6,27,Western Region,Kaski,HEMJA,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,28.354762,83.999473,2094.06,1637.0,1118.0,125673.0,492098.0,234.99708699846232,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,0.2965,2.68,41.2,2.0,1637.0,458.0,,,,,,,,True,True,True,True
episode-fff835fe1be73ba8f79b,UNDRR DesInventar Nepal,1974,6,28,Eastern Region,Jhapa,CHANDRAGADHI,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,26.584175,87.915806,1610.21,99.0,46.0,184552.0,812650.0,504.6857242223064,,,,,,,4060921230,13486.5,13486.6,433.3,3.0,1.168,12.943,293.3,3.0,99.0,6.0,,,,,,,,True,True,True,True
episode-c2decd2a81ea1a309be1,UNDRR DesInventar Nepal,1974,7,3,Western Region,Gulmi,BAJKATERI,HEAVY RAINS,0,0,0,0,6,0,0,0.0,False,28.093714,83.309075,1111.72,1154.0,370.0,64921.0,280160.0,252.00590076638002,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,0.4073,0.202,4.0,1.0,1154.0,256.0,,,,,,,,True,True,True,True
episode-f3986e233939b96390a6,UNDRR DesInventar Nepal,1974,7,20,Central Region,Mahotari,UNKNOWN,HEAVY RAINS,1,0,0,0,0,0,0,0.0,False,26.878946,85.822202,1004.92,105.0,73.0,111316.0,627580.0,624.5074234764957,,,,,,,4060901010,6457.1,6457.2,641.4,4.0,0.9077,0.455,20.5,1.0,105.0,11.0,,,,,,,,True,True,True,True
episode-75aac0831a56b292b288,UNDRR DesInventar Nepal,1974,7,28,Central Region,Dhanusa,Janakpur Municipality,OTHER,0,0,0,0,60,0,0,0.0,False,26.828625,86.036237,1192.69,103.0,76.0,138249.0,754777.0,632.8358584376493,,,,,,,4060901010,6457.1,6457.2,641.4,4.0,0.4954,1.009,42.9,2.0,103.0,8.0,,,,,,,,True,True,True,True
episode-1125968363546e07badb,UNDRR DesInventar Nepal,1974,7,29,Western Region,Baglung,DUDILABHATI,HEAVY RAINS,1,0,0,0,1,0,0,0.0,False,28.347325,83.252448,1843.32,2097.0,1550.0,61522.0,268613.0,145.72239220536858,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,0.0361,0.204,4.0,1.0,2097.0,420.0,,,,,,,,True,True,True,True
episode-522df9b1217a7635f585,UNDRR DesInventar Nepal,1974,7,29,Western Region,Baglung,NARETHANTI,HEAVY RAINS,0,0,0,0,0,0,90,0.0,True,28.347325,83.252448,1843.32,2097.0,1550.0,61522.0,268613.0,145.72239220536858,,,,,,,4060905060,42541.3,42541.3,808.3,3.0,0.0361,0.204,4.0,1.0,2097.0,420.0,,,,,,,,True,True,True,True
