event_id,source,year,month,day,region,district,municipality,cause,deaths,missing,injured,people_affected,houses_destroyed,houses_affected,evacuated,roads_damaged_km,transport_affected,latitude,longitude,district_area_sq_km,elevation_m,terrain_relief_m,households_2011,population_2011,population_density_2011,rainfall_1d_mm,rainfall_3d_mm,rainfall_7d_mm,rainfall_30d_mm,rainy_days_7d,rainfall_7d_anomaly,basin_id,sub_basin_area_sq_km,upstream_area_sq_km,distance_to_outlet_km,basin_order,nearest_river_distance_km,river_average_discharge_cms,river_upstream_area_sq_km,river_strahler_order,local_elevation_m,local_relief_m,casualty_label_known,housing_label_known,transport_label_known,severe_label_known
episode-88b66a7eefc3563d3c76,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Saptari,KOILADI,HEAVY RAINS,0,0,0,367,68,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-d39872e572bc20784091,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Saptari,KUSHAHA,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-ec2d874869ee05bd15b7,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Saptari,LAUNIYA,HEAVY RAINS,0,0,0,1652,306,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-9305ecd77cbcada9bdbe,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Saptari,MALAHANIYA,HEAVY RAINS,0,0,0,712,132,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-b99948dc4cb502e4a7a1,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Saptari,PAKARI,HEAVY RAINS,0,0,0,16,3,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-26684084849b6d5aa2ca,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Saptari,RAMPUR JAMUWA,HEAVY RAINS,0,0,0,4887,905,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-4e8210dab0eb0e05c4e5,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Saptari,RAUTAHAT,HEAVY RAINS,0,0,0,43,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-650f49f461aa6a36eba7,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Saptari,RAYPUR,HEAVY RAINS,0,0,0,124,23,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-b179bd038cc1b0001b07,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Saptari,SAKARTPUR,HEAVY RAINS,0,0,0,2970,550,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-ee6a99f36a2a5d4d6569,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Saptari,TILATHI,HEAVY RAINS,0,0,0,713,132,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-ecfe5414379a9cdfb392,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Saptari,UNKNOWN,HEAVY RAINS,0,0,0,194,33,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-daa4aadb353f3c4488cb,UNDRR DesInventar Nepal,2002,7,21,Central Region,Sarlahi,BELHI,HEAVY RAINS,0,0,0,2781,35,171,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-06158e73b44286b551a3,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Siraha,Bariya Patti,HEAVY RAINS,0,0,0,32,6,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-e6c36dc314572d8a8242,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Siraha,Betaun,HEAVY RAINS,0,0,0,97,18,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-6731c1a10355d8923737,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Siraha,Dhangadhi,HEAVY RAINS,0,0,0,27,5,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-70f19873948974f800ff,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Siraha,Harkatti,HEAVY RAINS,0,0,0,313,58,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-144bf9e7ec77121e93a1,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Siraha,Jijhaul,HEAVY RAINS,0,0,0,59,11,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-e7b0886ef46288476f3d,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Siraha,Kalyanpur,HEAVY RAINS,0,0,0,22,4,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-2bedbc944791a2558900,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Siraha,Khirauna,HEAVY RAINS,0,0,0,205,38,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-70c876e067fc206a4e92,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Siraha,Luxminiya,HEAVY RAINS,0,0,0,103,19,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-d708dcae99d64a242b1e,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Siraha,Luxmipur Patari,HEAVY RAINS,0,0,0,11,2,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-742ef65d25370a2a1e66,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Siraha,Madar,HEAVY RAINS,0,0,0,65,12,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-8246747aa029c4f9d31a,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Siraha,Majhaira,HEAVY RAINS,0,0,0,27,5,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-412c1be5b1a4d0627b91,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Siraha,Pipra,HEAVY RAINS,0,0,0,11,2,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-110a379c5f1e05ff8656,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Siraha,Rajpur,HEAVY RAINS,0,0,0,5,1,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-c883221f55b0d6e08083,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Siraha,Sakhuwa Nankarkatti,HEAVY RAINS,0,0,0,59,11,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-3d1e728e40994ae7102e,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Siraha,Sarswar,HEAVY RAINS,0,0,0,135,25,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-2434ebe86f93f23e4117,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Siraha,Siraha Municapility,HEAVY RAINS,0,0,0,86,16,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-8dd5c08ea8940d482ac8,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Siraha,Thalha Kataha,HEAVY RAINS,0,0,0,32,6,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-dacfe6c5313b63f8c58e,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Siraha,UNKNOWN,HEAVY RAINS,0,0,0,302,56,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-89fe5677c06e8e764901,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Siraha,Vishnupur,HEAVY RAINS,0,0,0,54,10,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-b6763b7a56eddc7810ba,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Udayapur,Katari,HEAVY RAINS,0,0,0,11,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-6257ec5ea1317effdf3a,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Udayapur,Sundarpur,HEAVY RAINS,0,0,0,49,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-f40072aafd07b4d992e3,UNDRR DesInventar Nepal,2002,7,21,Eastern Region,Udayapur,Tribeni,HEAVY RAINS,0,0,0,5,1,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-18a46c33a07bdaca370a,UNDRR DesInventar Nepal,2002,7,22,Central Region,Bara,NIJGADH,HEAVY RAINS,0,0,0,0,0,2,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-06cad548a8dcb2ad3197,UNDRR DesInventar Nepal,2002,7,22,Central Region,Chitawan,BACHHEULI,HEAVY RAINS,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-98da8e2c3cd50ac80eff,UNDRR DesInventar Nepal,2002,7,22,Central Region,Chitawan,BHANDARA,HEAVY RAINS,0,2,3,1080,120,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-9b829e30ce0bb0b9c66a,UNDRR DesInventar Nepal,2002,7,22,Central Region,Chitawan,BHARATPUR N.P.,HEAVY RAINS,6,0,0,76,10,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-62f40127cf8617b0d1eb,UNDRR DesInventar Nepal,2002,7,22,Central Region,Chitawan,BIRENDRA NAGAR,HEAVY RAINS,4,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-554583faa2c90cc38a58,UNDRR DesInventar Nepal,2002,7,22,Central Region,Chitawan,CHAINPUR,HEAVY RAINS,0,0,0,243,45,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-e4316427152b390e7279,UNDRR DesInventar Nepal,2002,7,22,Central Region,Chitawan,DARE CHOWK,HEAVY RAINS,0,0,0,97,18,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-959aefa486e456026dd8,UNDRR DesInventar Nepal,2002,7,22,Central Region,Chitawan,JAGATPUR,HEAVY RAINS,11,7,17,1161,195,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-aa9f97eeee24584f0043,UNDRR DesInventar Nepal,2002,7,22,Central Region,Chitawan,JUTPANI,HEAVY RAINS,1,0,0,648,120,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-f3d599698f3aede533c8,UNDRR DesInventar Nepal,2002,7,22,Central Region,Chitawan,KHAIRAHANI,HEAVY RAINS,2,0,20,1161,165,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-022c624c2e079ebd675d,UNDRR DesInventar Nepal,2002,7,22,Central Region,Chitawan,KUMROJ,HEAVY RAINS,3,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-f6de07b06503c1c56ba5,UNDRR DesInventar Nepal,2002,7,22,Central Region,Chitawan,LOTHAR,HEAVY RAINS,0,0,34,967,123,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-a9f01f2a938b4bbbb37d,UNDRR DesInventar Nepal,2002,7,22,Central Region,Chitawan,MEGHAULI,HEAVY RAINS,4,0,20,1069,198,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-f894c70023dd24c79a68,UNDRR DesInventar Nepal,2002,7,22,Central Region,Chitawan,PATIHANI,HEAVY RAINS,0,0,3,302,39,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-345798271dd052949de5,UNDRR DesInventar Nepal,2002,7,22,Central Region,Chitawan,PIPLE,HEAVY RAINS,0,0,0,1350,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-883a185eb91c6ef402c1,UNDRR DesInventar Nepal,2002,7,22,Central Region,Chitawan,PITHUWA,HEAVY RAINS,0,0,1,211,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-1051b0d8e6db56f049cb,UNDRR DesInventar Nepal,2002,7,22,Central Region,Chitawan,SHAKTIKHOR,HEAVY RAINS,0,0,0,621,35,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-ee4ef924dfee3c98e697,UNDRR DesInventar Nepal,2002,7,22,Central Region,Chitawan,SHARDA NAGAR,HEAVY RAINS,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-7a02afb1574371bb4d2e,UNDRR DesInventar Nepal,2002,7,22,Central Region,Chitawan,SHUKRA NAGAR,HEAVY RAINS,2,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-7a5bb06b269354a81f25,UNDRR DesInventar Nepal,2002,7,22,Mid-Western Region,Dailekh,BALUWATAR,HEAVY RAINS,0,0,0,92,9,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-10368db7889fe9370ee6,UNDRR DesInventar Nepal,2002,7,22,Mid-Western Region,Dailekh,BINDHYBASINI,HEAVY RAINS,0,0,0,38,3,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-6a57a68150437363749d,UNDRR DesInventar Nepal,2002,7,22,Mid-Western Region,Dailekh,KALIKA,HEAVY RAINS,0,0,0,119,4,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-62ab0f60a71ba69749cd,UNDRR DesInventar Nepal,2002,7,22,Mid-Western Region,Dailekh,NOMULE,HEAVY RAINS,0,0,0,113,13,2,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-7251ec4a515e80424180,UNDRR DesInventar Nepal,2002,7,22,Mid-Western Region,Dailekh,ODHARI,HEAVY RAINS,0,0,0,65,4,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-32cb07d8794f4d5cb931,UNDRR DesInventar Nepal,2002,7,22,Mid-Western Region,Dailekh,TOLI,HEAVY RAINS,0,0,0,146,9,9,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-3e1663364e514325b26e,UNDRR DesInventar Nepal,2002,7,22,Central Region,Dhanusa,Baheda Bela,HEAVY RAINS,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-354ada412e2c16c9b84b,UNDRR DesInventar Nepal,2002,7,22,Central Region,Dhanusa,Dhanauji,HEAVY RAINS,0,0,0,356,66,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-e359cf9e5c53827953fd,UNDRR DesInventar Nepal,2002,7,22,Central Region,Dhanusa,Tulsi,HEAVY RAINS,0,0,0,49,9,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-a263484379f77387b018,UNDRR DesInventar Nepal,2002,7,22,Western Region,Gorkha,HARMI,HEAVY RAINS,5,0,1,22,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-62e285df89b41fb09225,UNDRR DesInventar Nepal,2002,7,22,Central Region,Kavre,UNKNOWN,HEAVY RAINS,0,0,0,265,49,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-c8831a4cec9d73d15529,UNDRR DesInventar Nepal,2002,7,22,Central Region,Lalitpur,Devichaur,HEAVY RAINS,2,0,0,11,2,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-46de9a9008a9e1f0d8ad,UNDRR DesInventar Nepal,2002,7,22,Central Region,Mahotari,Jaleswar Municipalit,FLOOD,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-904af40dcd45d5b1c072,UNDRR DesInventar Nepal,2002,7,22,Central Region,Mahotari,Jaleswar Municipalit,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-ee2a5773dee9ba5fc6e7,UNDRR DesInventar Nepal,2002,7,22,Central Region,Mahotari,Sundarpur,HEAVY RAINS,0,0,0,616,114,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-3d64e6d751d149264063,UNDRR DesInventar Nepal,2002,7,22,Central Region,Makwanpur,MANAHARI,HEAVY RAINS,2,0,0,0,0,7,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-1e6478e93c095f160b41,UNDRR DesInventar Nepal,2002,7,22,Central Region,Parsa,Gadi,HEAVY RAINS,0,0,0,22,4,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-a81e85c334bb95f6c018,UNDRR DesInventar Nepal,2002,7,22,Central Region,Parsa,UNKNOWN,UNKNOWN,0,2,0,0,150,0,2700,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-23be1f155935098e96fb,UNDRR DesInventar Nepal,2002,7,22,Western Region,Rupandehi,UNKNOWN,HEAVY RAINS,0,0,0,11,2,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-8cbe1f92671482697f02,UNDRR DesInventar Nepal,2002,7,22,Eastern Region,Saptari,KATAIYA,HEAVY RAINS,0,0,0,0,50,18,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-a8df944e947beb07af79,UNDRR DesInventar Nepal,2002,7,22,Eastern Region,Saptari,LAUNIYA,HEAVY RAINS,0,0,0,0,0,25,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-7bce6f0745553c8c8427,UNDRR DesInventar Nepal,2002,7,22,Central Region,Sarlahi,SALEMPUR,HEAVY RAINS,0,0,0,0,0,0,0,1080.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-407b434422995b82aa87,UNDRR DesInventar Nepal,2002,7,22,Eastern Region,Siraha,UNKNOWN,HEAVY RAINS,0,1,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-e3a3a71f994a4a1c396c,UNDRR DesInventar Nepal,2002,7,22,Eastern Region,Sunsari,Bhokraha,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-64c690770a83769109b4,UNDRR DesInventar Nepal,2002,7,22,Eastern Region,Sunsari,UNKNOWN,UNKNOWN,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-6b381ba685e87a04edbf,UNDRR DesInventar Nepal,2002,7,22,Western Region,Tanahu,BHIMAD,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-023d96a1cbf2300354ae,UNDRR DesInventar Nepal,2002,7,22,Eastern Region,Udayapur,UNKNOWN,HEAVY RAINS,0,0,0,0,12,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-3748c8925d7c7f3dc168,UNDRR DesInventar Nepal,2002,7,23,Western Region,Baglung,NARETHANTI,HEAVY RAINS,0,0,0,281,6,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-f8c19f266e98d0a33be8,UNDRR DesInventar Nepal,2002,7,23,Central Region,Dhanusa,Aurahi,HEAVY RAINS,0,0,0,319,57,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-35c4882fba02393d5ac2,UNDRR DesInventar Nepal,2002,7,23,Central Region,Kathmandu,KATHMANDU METROPOLITAN CITY,HEAVY RAINS,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-bce54663af122e9aa1e9,UNDRR DesInventar Nepal,2002,7,23,Central Region,Kathmandu,KIRTIPUR MUNICIPALITY,HEAVY RAINS,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-063e0e9f1fe5dab451d4,UNDRR DesInventar Nepal,2002,7,23,Central Region,Kathmandu,MATATIRTHA,HEAVY RAINS,11,0,3,59,11,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-8162a53fc4c230e2a661,UNDRR DesInventar Nepal,2002,7,23,Central Region,Kavre,RYALE,HEAVY RAINS,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-d089a473a99109eaf997,UNDRR DesInventar Nepal,2002,7,23,Central Region,Lalitpur,Badikhel,HEAVY RAINS,0,0,0,11,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-23a4f8cbeec5bac13349,UNDRR DesInventar Nepal,2002,7,23,Central Region,Lalitpur,Bishankhunarayan,HEAVY RAINS,0,0,0,11,2,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-057e91cc2af4355e88dd,UNDRR DesInventar Nepal,2002,7,23,Central Region,Lalitpur,Gimdi,HEAVY RAINS,5,4,0,5,1,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-3e486bc1f2b82a96b312,UNDRR DesInventar Nepal,2002,7,23,Central Region,Lalitpur,Godamchaur,HEAVY RAINS,0,0,0,27,2,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-02429f897733104863df,UNDRR DesInventar Nepal,2002,7,23,Central Region,Lalitpur,Godawari,HEAVY RAINS,0,0,0,5,1,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-0373af10324c6d0efbd1,UNDRR DesInventar Nepal,2002,7,23,Central Region,Lalitpur,Harisiddhi,HEAVY RAINS,0,0,0,16,3,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-dbba89a130ffa8c737d7,UNDRR DesInventar Nepal,2002,7,23,Central Region,Lalitpur,Imadol,HEAVY RAINS,0,0,0,27,5,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-3b6c615f861a63845002,UNDRR DesInventar Nepal,2002,7,23,Central Region,Lalitpur,Jharuwarasi,HEAVY RAINS,0,0,0,11,1,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-1e46741e002c9109c1d6,UNDRR DesInventar Nepal,2002,7,23,Central Region,Lalitpur,Lamatar,HEAVY RAINS,0,0,0,38,4,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-009ea6587006d5f2f162,UNDRR DesInventar Nepal,2002,7,23,Central Region,Lalitpur,Lubhu,HEAVY RAINS,0,0,0,5,1,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-71cea4ccb9e98af65a8e,UNDRR DesInventar Nepal,2002,7,23,Central Region,Lalitpur,Saibu,HEAVY RAINS,0,0,0,11,2,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-8e392c09fbccf5d850e6,UNDRR DesInventar Nepal,2002,7,23,Central Region,Lalitpur,Siddhipur,HEAVY RAINS,1,0,0,5,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-6be4e81bd029cebcfe8f,UNDRR DesInventar Nepal,2002,7,23,Central Region,Lalitpur,Thaiba,HEAVY RAINS,0,0,0,21,1,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-9a3a291260090f544fe3,UNDRR DesInventar Nepal,2002,7,23,Central Region,Lalitpur,Thecho,HEAVY RAINS,1,0,0,5,1,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-de97b4232590acd3bed4,UNDRR DesInventar Nepal,2002,7,23,Central Region,Lalitpur,UNKNOWN,HEAVY RAINS,0,0,0,5,1,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-eef0fbcf3764e21fceab,UNDRR DesInventar Nepal,2002,7,23,Central Region,Parsa,Mahadevpatti,HEAVY RAINS,0,0,0,5,1,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-deead8a93126bb4632d6,UNDRR DesInventar Nepal,2002,7,23,Central Region,Parsa,Pindari Guthi,HEAVY RAINS,0,0,0,5,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-26e8baf107b70bdc50ea,UNDRR DesInventar Nepal,2002,7,23,Central Region,Parsa,UNKNOWN,HEAVY RAINS,0,0,0,271,6,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-870ef4e8ea6d8ff63940,UNDRR DesInventar Nepal,2002,7,23,Central Region,Rautahat,AGAIBI,HEAVY RAINS,0,0,0,32,0,6,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-1e1c7a59cbac73b291eb,UNDRR DesInventar Nepal,2002,7,23,Central Region,Rautahat,AKOLWA,HEAVY RAINS,0,0,0,43,1,10,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-4af1605277ec0159f9d3,UNDRR DesInventar Nepal,2002,7,23,Central Region,Rautahat,BADHARWA,HEAVY RAINS,0,0,0,1404,12,90,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-0b3c9df1ea8420b5a30a,UNDRR DesInventar Nepal,2002,7,23,Central Region,Rautahat,BAIRIYA,HEAVY RAINS,0,0,0,578,13,52,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-6d478f9f361c48ac3781,UNDRR DesInventar Nepal,2002,7,23,Central Region,Rautahat,BANJARHA,HEAVY RAINS,0,0,0,616,35,55,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-25518dc9bdc8b8d77d5a,UNDRR DesInventar Nepal,2002,7,23,Central Region,Rautahat,BASATPUR,HEAVY RAINS,0,0,0,1987,48,30,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-d71469e71dff305ba4e0,UNDRR DesInventar Nepal,2002,7,23,Central Region,Rautahat,BASBITTI,HEAVY RAINS,0,0,0,286,7,5,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-ffbf574f245215808a56,UNDRR DesInventar Nepal,2002,7,23,Central Region,Rautahat,BHALOHIYA,HEAVY RAINS,0,0,0,1085,32,35,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
