event_id,source,year,month,day,region,district,municipality,cause,deaths,missing,injured,people_affected,houses_destroyed,houses_affected,evacuated,roads_damaged_km,transport_affected,latitude,longitude,district_area_sq_km,elevation_m,terrain_relief_m,households_2011,population_2011,population_density_2011,rainfall_1d_mm,rainfall_3d_mm,rainfall_7d_mm,rainfall_30d_mm,rainy_days_7d,rainfall_7d_anomaly,casualty_label_known,housing_label_known,transport_label_known,severe_label_known
bipad-35256,Government of Nepal BIPAD Portal,2017,7,30,Eastern Region,Solukhumbu,Khumbu Pasanglhamu,FLOOD,0,0,0,0,5,0,0,0.0,False,27.72488,86.68194,,,,,,,,,,,,,True,True,False,True
bipad-35262,Government of Nepal BIPAD Portal,2017,8,2,Western Region,Kapilbastu,Buddhabhumi,FLOOD,0,1,0,0,0,0,0,0.0,False,27.62682,82.96838,,,,,,,,,,,,,True,True,False,True
bipad-35265,Government of Nepal BIPAD Portal,2017,8,2,Eastern Region,Solukhumbu,Khumbu Pasanglhamu,FLOOD,1,0,0,0,0,0,0,0.0,False,27.72488,86.68194,,,,,,,,,,,,,True,True,False,True
bipad-35275,Government of Nepal BIPAD Portal,2017,8,2,Eastern Region,Saptari,Rupani,FLOOD,0,0,0,0,0,0,0,0.0,False,26.60701,86.75179,,,,,,,,,,,,,True,True,False,True
bipad-35278,Government of Nepal BIPAD Portal,2017,8,3,Western Region,Kapilbastu,Buddhabhumi,FLOOD,2,0,0,0,0,0,0,0.0,False,27.62682,82.96838,,,,,,,,,,,,,True,True,False,True
bipad-35279,Government of Nepal BIPAD Portal,2017,8,3,Western Region,Syangja,Bhirkot,FLOOD,1,0,0,0,0,0,0,0.0,False,28.05026,83.73811,,,,,,,,,,,,,True,True,False,True
bipad-35281,Government of Nepal BIPAD Portal,2017,8,3,Central Region,Bhaktapur,Bhaktapur,FLOOD,1,0,0,0,0,0,0,0.0,False,27.67418,85.44123,,,,,,,,,,,,,True,True,False,True
bipad-35283,Government of Nepal BIPAD Portal,2017,8,3,Western Region,Nawalparasi East,Madhyabindu,FLOOD,1,0,0,0,0,0,0,0.0,False,27.61064,84.00745,,,,,,,,,,,,,True,True,False,True
bipad-35284,Government of Nepal BIPAD Portal,2017,8,3,Far Western Region,Kanchanpur,Shuklaphanta National Park,FLOOD,0,1,0,0,0,0,0,0.0,False,28.84298,80.31147,,,,,,,,,,,,,True,True,False,True
bipad-35285,Government of Nepal BIPAD Portal,2017,8,3,Eastern Region,Sunsari,Inaruwa,FLOOD,0,1,0,0,0,0,0,0.0,False,26.64064,87.12722,,,,,,,,,,,,,True,True,False,True
bipad-35289,Government of Nepal BIPAD Portal,2017,8,4,Western Region,Nawalparasi East,Madhyabindu,FLOOD,0,0,0,0,0,55,0,0.0,False,27.61064,84.00745,,,,,,,,,,,,,True,True,False,True
bipad-35290,Government of Nepal BIPAD Portal,2017,8,4,Western Region,Nawalparasi East,Madhyabindu,FLOOD,0,0,0,0,0,80,0,0.0,False,27.61064,84.00745,,,,,,,,,,,,,True,True,False,True
bipad-35300,Government of Nepal BIPAD Portal,2017,8,4,Western Region,Nawalparasi East,Madhyabindu,FLOOD,0,0,0,0,0,0,0,0.0,False,27.61064,84.00745,,,,,,,,,,,,,True,True,False,True
bipad-35303,Government of Nepal BIPAD Portal,2017,8,4,Central Region,Bara,Jitpur Simara,FLOOD,0,0,0,0,0,10,0,0.0,False,27.10642,85.06984,,,,,,,,,,,,,True,True,False,True
bipad-35304,Government of Nepal BIPAD Portal,2017,8,4,Western Region,Rupandehi,Tilottama,FLOOD,0,0,0,0,0,4,0,0.0,False,27.57833,83.42932,,,,,,,,,,,,,True,True,False,True
bipad-35306,Government of Nepal BIPAD Portal,2017,8,4,Central Region,Parsa,Thori,FLOOD,0,0,0,0,1,0,0,0.0,False,27.22317,84.73056,,,,,,,,,,,,,True,True,False,True
bipad-35307,Government of Nepal BIPAD Portal,2017,8,4,Far Western Region,Kailali,Gauriganga,FLOOD,0,0,0,0,0,0,0,0.0,False,28.74013,80.89463,,,,,,,,,,,,,True,True,False,True
bipad-35308,Government of Nepal BIPAD Portal,2017,8,4,Central Region,Bara,Jitpur Simara,FLOOD,0,0,0,0,0,0,0,0.0,False,27.10642,85.06984,,,,,,,,,,,,,True,True,False,True
bipad-35310,Government of Nepal BIPAD Portal,2017,8,4,Western Region,Nawalparasi East,Madhyabindu,FLOOD,2,0,0,0,0,0,0,0.0,False,27.61064,84.00745,,,,,,,,,,,,,True,True,False,True
bipad-35312,Government of Nepal BIPAD Portal,2017,8,4,Central Region,Bara,Jitpur Simara,FLOOD,0,0,0,0,7,0,0,0.0,False,27.10642,85.06984,,,,,,,,,,,,,True,True,False,True
bipad-35313,Government of Nepal BIPAD Portal,2017,8,4,Mid-Western Region,Bardiya,Barbardiya,FLOOD,0,0,0,0,0,10,0,0.0,False,28.36918,81.41147,,,,,,,,,,,,,True,True,False,True
bipad-35314,Government of Nepal BIPAD Portal,2017,8,4,Central Region,Parsa,Thori,FLOOD,0,0,0,0,0,0,0,0.0,False,27.22317,84.73056,,,,,,,,,,,,,True,True,False,True
bipad-35321,Government of Nepal BIPAD Portal,2017,8,4,Western Region,Palpa,Mathagadhi,FLOOD,1,0,0,0,0,0,0,0.0,False,27.82173,83.63419,,,,,,,,,,,,,True,True,False,True
bipad-35322,Government of Nepal BIPAD Portal,2017,8,5,Mid-Western Region,Bardiya,Barbardiya,FLOOD,0,1,0,0,0,0,0,0.0,False,28.36918,81.41147,,,,,,,,,,,,,True,True,False,True
bipad-35328,Government of Nepal BIPAD Portal,2017,8,6,Central Region,Rasuwa,Gosaikunda,FLOOD,0,0,0,0,1,2,0,0.0,False,28.1755,85.46091,,,,,,,,,,,,,True,True,False,True
bipad-35335,Government of Nepal BIPAD Portal,2017,8,8,Central Region,Kathmandu,Kageshwori Manahora,FLOOD,0,0,1,0,0,0,0,0.0,False,27.69912,85.37856,,,,,,,,,,,,,True,True,False,True
bipad-35339,Government of Nepal BIPAD Portal,2017,8,9,Western Region,Kaski,Machhapuchchhre,FLOOD,0,0,0,0,13,0,0,0.0,False,28.34628,83.99007,,,,,,,,,,,,,True,True,False,True
bipad-35340,Government of Nepal BIPAD Portal,2017,8,8,Far Western Region,Dadeldhura,Alital,FLOOD,0,0,1,0,0,0,0,0.0,False,29.20864,80.48616,,,,,,,,,,,,,True,True,False,True
bipad-35341,Government of Nepal BIPAD Portal,2017,8,8,Eastern Region,Sunsari,Inaruwa,FLOOD,0,1,0,0,0,0,0,0.0,False,26.64064,87.12722,,,,,,,,,,,,,True,True,False,True
bipad-35352,Government of Nepal BIPAD Portal,2017,8,9,Mid-Western Region,Dang,Ghorahi,FLOOD,1,0,0,0,0,0,0,0.0,False,27.9672,82.44665,,,,,,,,,,,,,True,True,False,True
bipad-35354,Government of Nepal BIPAD Portal,2017,8,10,Eastern Region,Jhapa,Barhadashi,FLOOD,0,0,0,0,0,9,0,0.0,False,26.58323,87.91446,,,,,,,,,,,,,True,True,False,True
bipad-35361,Government of Nepal BIPAD Portal,2017,8,10,Eastern Region,Saptari,Rupani,FLOOD,0,0,0,0,0,0,0,0.0,False,26.60701,86.75179,,,,,,,,,,,,,True,True,False,True
bipad-35362,Government of Nepal BIPAD Portal,2017,8,10,Eastern Region,Saptari,Rupani,FLOOD,1,0,0,0,0,0,0,0.0,False,26.60701,86.75179,,,,,,,,,,,,,True,True,False,True
bipad-35374,Government of Nepal BIPAD Portal,2017,8,11,Central Region,Mahottari,Aurahi,FLOOD,0,0,0,0,5,0,0,0.0,False,26.88482,85.81298,,,,,,,,,,,,,True,True,False,True
bipad-35375,Government of Nepal BIPAD Portal,2017,8,11,Eastern Region,Jhapa,Barhadashi,FLOOD,0,0,0,0,0,60,0,0.0,False,26.58323,87.91446,,,,,,,,,,,,,True,True,False,True
bipad-35376,Government of Nepal BIPAD Portal,2017,8,11,Eastern Region,Saptari,Rupani,FLOOD,0,0,0,0,0,60,0,0.0,False,26.60701,86.75179,,,,,,,,,,,,,True,True,False,True
bipad-35379,Government of Nepal BIPAD Portal,2017,8,11,Western Region,Nawalparasi East,Madhyabindu,FLOOD,0,1,0,0,0,0,0,0.0,False,27.61064,84.00745,,,,,,,,,,,,,True,True,False,True
bipad-35380,Government of Nepal BIPAD Portal,2017,8,11,Central Region,Rautahat,Brindaban,FLOOD,0,0,0,0,4,0,0,0.0,False,26.98914,85.33443,,,,,,,,,,,,,True,True,False,True
bipad-35381,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Morang,Belbari,FLOOD,0,0,0,0,0,15,0,0.0,False,26.61037,87.46726,,,,,,,,,,,,,True,True,False,True
bipad-35382,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Morang,Belbari,FLOOD,0,0,0,0,0,18,0,0.0,False,26.61037,87.46726,,,,,,,,,,,,,True,True,False,True
bipad-35383,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Morang,Belbari,FLOOD,0,0,0,0,0,350,0,0.0,False,26.61037,87.46726,,,,,,,,,,,,,True,True,False,True
bipad-35384,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Saptari,Rupani,FLOOD,0,0,0,0,0,50,0,0.0,False,26.60701,86.75179,,,,,,,,,,,,,True,True,False,True
bipad-35385,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Sunsari,Inaruwa,FLOOD,0,0,0,0,0,40,0,0.0,False,26.64064,87.12722,,,,,,,,,,,,,True,True,False,True
bipad-35386,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Morang,Belbari,FLOOD,0,0,0,0,0,600,0,0.0,False,26.61037,87.46726,,,,,,,,,,,,,True,True,False,True
bipad-35387,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Morang,Belbari,FLOOD,0,0,0,0,0,700,0,0.0,False,26.61037,87.46726,,,,,,,,,,,,,True,True,False,True
bipad-35388,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Sunsari,Inaruwa,FLOOD,7,0,0,0,0,230,0,0.0,False,26.64064,87.12722,,,,,,,,,,,,,True,True,False,True
bipad-35389,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Sarlahi,Haripur,FLOOD,1,0,0,0,0,0,0,0.0,False,26.96729,85.57183,,,,,,,,,,,,,True,True,False,True
bipad-35390,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Morang,Belbari,FLOOD,1,0,0,0,0,0,0,0.0,False,26.61037,87.46726,,,,,,,,,,,,,True,True,False,True
bipad-35391,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Morang,Belbari,FLOOD,1,0,0,0,0,0,0,0.0,False,26.61037,87.46726,,,,,,,,,,,,,True,True,False,True
bipad-35392,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Morang,Belbari,FLOOD,1,0,0,0,0,0,0,0.0,False,26.61037,87.46726,,,,,,,,,,,,,True,True,False,True
bipad-35399,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Morang,Belbari,FLOOD,0,0,0,0,0,150,0,0.0,False,26.61037,87.46726,,,,,,,,,,,,,True,True,False,True
bipad-35400,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Morang,Belbari,FLOOD,0,0,0,0,0,4,0,0.0,False,26.61037,87.46726,,,,,,,,,,,,,True,True,False,True
bipad-35401,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Dhanusa,Dhanusadham,FLOOD,0,0,0,0,0,32,0,0.0,False,26.83206,86.05628,,,,,,,,,,,,,True,True,False,True
bipad-35402,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Dhanusa,Dhanusadham,FLOOD,0,0,0,0,10,0,0,0.0,False,26.83206,86.05628,,,,,,,,,,,,,True,True,False,True
bipad-35403,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Dhanusa,Dhanusadham,FLOOD,0,0,0,0,0,35,0,0.0,False,26.83206,86.05628,,,,,,,,,,,,,True,True,False,True
bipad-35404,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Dhanusa,Dhanusadham,FLOOD,0,0,0,0,0,100,0,0.0,False,26.83206,86.05628,,,,,,,,,,,,,True,True,False,True
bipad-35405,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Dhanusa,Dhanusadham,FLOOD,0,0,0,0,2,9,0,0.0,False,26.83206,86.05628,,,,,,,,,,,,,True,True,False,True
bipad-35406,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Dhanusa,Dhanusadham,FLOOD,0,0,0,0,2,0,0,0.0,False,26.83206,86.05628,,,,,,,,,,,,,True,True,False,True
bipad-35407,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Saptari,Rupani,FLOOD,0,0,0,0,0,50,0,0.0,False,26.60701,86.75179,,,,,,,,,,,,,True,True,False,True
bipad-35408,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Saptari,Rupani,FLOOD,0,0,0,0,0,25,0,0.0,False,26.60701,86.75179,,,,,,,,,,,,,True,True,False,True
bipad-35410,Government of Nepal BIPAD Portal,2017,8,12,Mid-Western Region,Dang,Ghorahi,FLOOD,0,0,0,0,7,0,0,0.0,False,27.9672,82.44665,,,,,,,,,,,,,True,True,False,True
bipad-35411,Government of Nepal BIPAD Portal,2017,8,12,Mid-Western Region,Dang,Ghorahi,FLOOD,0,0,2,0,14,0,0,0.0,False,27.9672,82.44665,,,,,,,,,,,,,True,True,False,True
bipad-35412,Government of Nepal BIPAD Portal,2017,8,12,Mid-Western Region,Dang,Ghorahi,FLOOD,1,0,0,0,0,0,0,0.0,False,27.9672,82.44665,,,,,,,,,,,,,True,True,False,True
bipad-35421,Government of Nepal BIPAD Portal,2017,8,12,Mid-Western Region,Bardiya,Barbardiya,FLOOD,1,0,0,0,0,0,0,0.0,False,28.36918,81.41147,,,,,,,,,,,,,True,True,False,True
bipad-35422,Government of Nepal BIPAD Portal,2017,8,12,Western Region,Nawalparasi East,Madhyabindu,FLOOD,0,0,0,0,0,120,0,0.0,False,27.61064,84.00745,,,,,,,,,,,,,True,True,False,True
bipad-35423,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Dhanusa,Dhanusadham,FLOOD,0,0,0,0,1,57,0,0.0,False,26.83206,86.05628,,,,,,,,,,,,,True,True,False,True
bipad-35424,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Dhanusa,Dhanusadham,FLOOD,0,0,0,0,0,20,0,0.0,False,26.83206,86.05628,,,,,,,,,,,,,True,True,False,True
bipad-35425,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Dhanusa,Dhanusadham,FLOOD,0,0,0,0,2,0,0,0.0,False,26.83206,86.05628,,,,,,,,,,,,,True,True,False,True
bipad-35426,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Dhanusa,Dhanusadham,FLOOD,0,0,0,0,1,0,0,0.0,False,26.83206,86.05628,,,,,,,,,,,,,True,True,False,True
bipad-35427,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Chitwan,Bharatpur,FLOOD,0,0,0,0,16,300,0,0.0,False,27.61645,84.36001,,,,,,,,,,,,,True,True,False,True
bipad-35428,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Morang,Belbari,FLOOD,0,0,0,0,0,50,0,0.0,False,26.61037,87.46726,,,,,,,,,,,,,True,True,False,True
bipad-35429,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Morang,Belbari,FLOOD,0,0,0,0,0,300,0,0.0,False,26.61037,87.46726,,,,,,,,,,,,,True,True,False,True
bipad-35430,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Morang,Belbari,FLOOD,0,0,0,0,0,30,0,0.0,False,26.61037,87.46726,,,,,,,,,,,,,True,True,False,True
bipad-35431,Government of Nepal BIPAD Portal,2017,8,12,Mid-Western Region,Bardiya,Barbardiya,FLOOD,0,0,0,0,12,124,0,0.0,False,28.36918,81.41147,,,,,,,,,,,,,True,True,False,True
bipad-35432,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Morang,Belbari,FLOOD,0,0,0,0,1,1,0,0.0,False,26.61037,87.46726,,,,,,,,,,,,,True,True,False,True
bipad-35433,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Morang,Belbari,FLOOD,0,0,0,0,0,80,0,0.0,False,26.61037,87.46726,,,,,,,,,,,,,True,True,False,True
bipad-35434,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Saptari,Rupani,FLOOD,0,0,0,0,0,100,0,0.0,False,26.60701,86.75179,,,,,,,,,,,,,True,True,False,True
bipad-35435,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Saptari,Rupani,FLOOD,0,0,0,0,3,0,0,0.0,False,26.60701,86.75179,,,,,,,,,,,,,True,True,False,True
bipad-35436,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Saptari,Rupani,FLOOD,0,0,0,0,0,40,0,0.0,False,26.60701,86.75179,,,,,,,,,,,,,True,True,False,True
bipad-35437,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Saptari,Rupani,FLOOD,0,0,0,0,0,150,0,0.0,False,26.60701,86.75179,,,,,,,,,,,,,True,True,False,True
bipad-35438,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Jhapa,Barhadashi,FLOOD,1,1,0,0,0,0,0,0.0,False,26.58323,87.91446,,,,,,,,,,,,,True,True,False,True
bipad-35439,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Jhapa,Barhadashi,FLOOD,0,0,0,0,0,50,0,0.0,False,26.58323,87.91446,,,,,,,,,,,,,True,True,False,True
bipad-35440,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Jhapa,Barhadashi,FLOOD,0,0,0,0,0,35,0,0.0,False,26.58323,87.91446,,,,,,,,,,,,,True,True,False,True
bipad-35441,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Jhapa,Barhadashi,FLOOD,0,0,0,0,0,10,0,0.0,False,26.58323,87.91446,,,,,,,,,,,,,True,True,False,True
bipad-35442,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Jhapa,Barhadashi,FLOOD,0,0,0,0,0,600,0,0.0,False,26.58323,87.91446,,,,,,,,,,,,,True,True,False,True
bipad-35443,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Jhapa,Barhadashi,FLOOD,0,0,0,0,0,170,0,0.0,False,26.58323,87.91446,,,,,,,,,,,,,True,True,False,True
bipad-35444,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Jhapa,Barhadashi,FLOOD,0,0,0,0,0,184,0,0.0,False,26.58323,87.91446,,,,,,,,,,,,,True,True,False,True
bipad-35445,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Jhapa,Barhadashi,FLOOD,0,0,0,0,0,3,0,0.0,False,26.58323,87.91446,,,,,,,,,,,,,True,True,False,True
bipad-35446,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Jhapa,Barhadashi,FLOOD,0,0,0,0,0,40,0,0.0,False,26.58323,87.91446,,,,,,,,,,,,,True,True,False,True
bipad-35447,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Rautahat,Brindaban,FLOOD,0,0,0,0,0,15,0,0.0,False,26.98914,85.33443,,,,,,,,,,,,,True,True,False,True
bipad-35448,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Mahottari,Aurahi,FLOOD,0,0,0,0,1,0,0,0.0,False,26.88482,85.81298,,,,,,,,,,,,,True,True,False,True
bipad-35449,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Saptari,Rupani,FLOOD,0,0,0,0,0,500,0,0.0,False,26.60701,86.75179,,,,,,,,,,,,,True,True,False,True
bipad-35450,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Bara,Jitpur Simara,FLOOD,1,0,0,0,1,0,0,0.0,False,27.10642,85.06984,,,,,,,,,,,,,True,True,False,True
bipad-35451,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Siraha,Golbazar,FLOOD,0,0,0,0,5,0,0,0.0,False,26.7425,86.3336,,,,,,,,,,,,,True,True,False,True
bipad-35452,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Jhapa,Barhadashi,FLOOD,2,0,0,0,0,0,0,0.0,False,26.58323,87.91446,,,,,,,,,,,,,True,True,False,True
bipad-35453,Government of Nepal BIPAD Portal,2017,8,12,Western Region,Nawalparasi East,Madhyabindu,FLOOD,0,0,0,0,0,12,0,0.0,False,27.61064,84.00745,,,,,,,,,,,,,True,True,False,True
bipad-35454,Government of Nepal BIPAD Portal,2017,8,12,Mid-Western Region,Bardiya,Barbardiya,FLOOD,0,0,0,0,0,18,0,0.0,False,28.36918,81.41147,,,,,,,,,,,,,True,True,False,True
bipad-35455,Government of Nepal BIPAD Portal,2017,8,12,Mid-Western Region,Bardiya,Barbardiya,FLOOD,0,0,0,0,0,70,0,0.0,False,28.36918,81.41147,,,,,,,,,,,,,True,True,False,True
bipad-35456,Government of Nepal BIPAD Portal,2017,8,12,Mid-Western Region,Bardiya,Barbardiya,FLOOD,0,0,0,0,1,0,0,0.0,False,28.36918,81.41147,,,,,,,,,,,,,True,True,False,True
bipad-35457,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Bara,Jitpur Simara,FLOOD,0,0,0,0,0,25,0,0.0,False,27.10642,85.06984,,,,,,,,,,,,,True,True,False,True
bipad-35458,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Bara,Jitpur Simara,FLOOD,0,0,0,0,0,35,0,0.0,False,27.10642,85.06984,,,,,,,,,,,,,True,True,False,True
bipad-35459,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Bara,Jitpur Simara,FLOOD,0,0,0,0,0,35,0,0.0,False,27.10642,85.06984,,,,,,,,,,,,,True,True,False,True
bipad-35460,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Bara,Jitpur Simara,FLOOD,0,0,0,0,0,3,0,0.0,False,27.10642,85.06984,,,,,,,,,,,,,True,True,False,True
bipad-35461,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Bara,Jitpur Simara,FLOOD,0,0,0,0,0,7,0,0.0,False,27.10642,85.06984,,,,,,,,,,,,,True,True,False,True
bipad-35462,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Bara,Jitpur Simara,FLOOD,0,0,0,0,0,35,0,0.0,False,27.10642,85.06984,,,,,,,,,,,,,True,True,False,True
bipad-35463,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Bara,Jitpur Simara,FLOOD,0,0,0,0,0,15,0,0.0,False,27.10642,85.06984,,,,,,,,,,,,,True,True,False,True
bipad-35464,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Bara,Jitpur Simara,FLOOD,0,0,0,0,0,76,0,0.0,False,27.10642,85.06984,,,,,,,,,,,,,True,True,False,True
bipad-35465,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Bara,Jitpur Simara,FLOOD,0,0,0,0,0,40,0,0.0,False,27.10642,85.06984,,,,,,,,,,,,,True,True,False,True
bipad-35466,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Mahottari,Aurahi,FLOOD,0,0,0,0,2,0,0,0.0,False,26.88482,85.81298,,,,,,,,,,,,,True,True,False,True
bipad-35467,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Mahottari,Aurahi,FLOOD,0,0,0,0,7,0,0,0.0,False,26.88482,85.81298,,,,,,,,,,,,,True,True,False,True
bipad-35468,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Mahottari,Aurahi,FLOOD,0,0,0,0,1,0,0,0.0,False,26.88482,85.81298,,,,,,,,,,,,,True,True,False,True
bipad-35470,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Mahottari,Aurahi,FLOOD,0,0,0,0,0,0,0,0.0,False,26.88482,85.81298,,,,,,,,,,,,,True,True,False,True
bipad-35471,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Mahottari,Aurahi,FLOOD,0,0,0,0,12,35,0,0.0,False,26.88482,85.81298,,,,,,,,,,,,,True,True,False,True
bipad-35472,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Mahottari,Aurahi,FLOOD,0,0,0,0,1,0,0,0.0,False,26.88482,85.81298,,,,,,,,,,,,,True,True,False,True
bipad-35473,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Mahottari,Aurahi,FLOOD,0,0,0,0,1,0,0,0.0,False,26.88482,85.81298,,,,,,,,,,,,,True,True,False,True
bipad-35474,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Jhapa,Barhadashi,FLOOD,1,0,0,0,0,0,0,0.0,False,26.58323,87.91446,,,,,,,,,,,,,True,True,False,True
bipad-35475,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Jhapa,Barhadashi,FLOOD,1,0,0,0,0,0,0,0.0,False,26.58323,87.91446,,,,,,,,,,,,,True,True,False,True
bipad-35478,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Dhanusa,Dhanusadham,FLOOD,0,0,0,0,5,0,0,0.0,False,26.83206,86.05628,,,,,,,,,,,,,True,True,False,True
bipad-35479,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Dhanusa,Dhanusadham,FLOOD,0,0,0,0,6,0,0,0.0,False,26.83206,86.05628,,,,,,,,,,,,,True,True,False,True
bipad-35480,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Dhanusa,Dhanusadham,FLOOD,0,0,0,0,1,0,0,0.0,False,26.83206,86.05628,,,,,,,,,,,,,True,True,False,True
bipad-35481,Government of Nepal BIPAD Portal,2017,8,12,Mid-Western Region,Dang,Ghorahi,FLOOD,1,0,0,0,0,0,0,0.0,False,27.9672,82.44665,,,,,,,,,,,,,True,True,False,True
bipad-35482,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Mahottari,Aurahi,FLOOD,0,0,0,0,2,0,0,0.0,False,26.88482,85.81298,,,,,,,,,,,,,True,True,False,True
bipad-35483,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Bara,Jitpur Simara,FLOOD,0,0,0,0,5,30,0,0.0,False,27.10642,85.06984,,,,,,,,,,,,,True,True,False,True
bipad-35484,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Bara,Jitpur Simara,FLOOD,0,0,0,0,0,6,0,0.0,False,27.10642,85.06984,,,,,,,,,,,,,True,True,False,True
bipad-35485,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Bara,Jitpur Simara,FLOOD,0,0,0,0,0,25,0,0.0,False,27.10642,85.06984,,,,,,,,,,,,,True,True,False,True
bipad-35486,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Bara,Jitpur Simara,FLOOD,0,0,0,0,0,18,0,0.0,False,27.10642,85.06984,,,,,,,,,,,,,True,True,False,True
bipad-35487,Government of Nepal BIPAD Portal,2017,8,12,Central Region,Dhanusa,Dhanusadham,FLOOD,1,0,0,0,0,0,0,0.0,False,26.83206,86.05628,,,,,,,,,,,,,True,True,False,True
bipad-35489,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Sunsari,Inaruwa,FLOOD,1,0,0,0,0,0,0,0.0,False,26.64064,87.12722,,,,,,,,,,,,,True,True,False,True
bipad-35490,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Morang,Belbari,FLOOD,0,3,0,0,0,0,0,0.0,False,26.61037,87.46726,,,,,,,,,,,,,True,True,False,True
bipad-35492,Government of Nepal BIPAD Portal,2017,8,12,Eastern Region,Jhapa,Barhadashi,FLOOD,0,1,0,0,0,0,0,0.0,False,26.58323,87.91446,,,,,,,,,,,,,True,True,False,True
bipad-35496,Government of Nepal BIPAD Portal,2017,8,13,Central Region,Rautahat,Brindaban,FLOOD,6,0,0,0,0,0,0,0.0,False,26.98914,85.33443,,,,,,,,,,,,,True,True,False,True
